"level","family","genus","rn","rn.bl","bn","bn.bl","gen.n","sp.n","taxa"
"G","Colubridae","Natriciteres","N1706",31.532290377,"N1708",24.64522963,1,5,""
"G","Colubridae","Natrix","N1765",20.5585889746,"N1766",19.546585968,1,3,""
"G","Diplodactylidae","Naultinus","N9606",17.573857841,"N9607",7.820774938,1,8,""
"G","Carphodactylidae","Nephrurus","N9723",25.706964757,"N9725",22.46069775,1,9,""
"G","Colubridae","Nerodia","N1809",12.9749567497,"N1810",8.955111046,1,10,""
"G","Scincidae","Nessia","N7865",41.058819188,"N7899",27.7118363576,1,8,""
"G","Gymnophthalmidae","Neusticurus","N6137",17.536253679,"N6138",12.697839179,1,5,""
"G","Colubridae","Ninia","N1480",14.7316486736001,"N1481",12.7300378673,1,10,""
"G","Scincidae","Niveoscincus","N6575",17.40674372346,"N6640",14.775025108,1,8,""
"G","Scincidae","Notoscincus","N7410",40.627523723011,"N7411",35.85516317,1,2,""
"G","Lacertidae","Nucras","N5640",35.6384539951,"N5667",30.07923779,1,10,""
"G","Diplodactylidae","Oedura","N9536",41.272800055,"N9591",35.465200052,1,10,""
"G","Colubridae","Oligodon","N23",27.946913,"N619",23.366802821,1,74,""
"G","Scincidae","Oligosoma","N6453",19.18770824,"N6504",10.761278237,1,41,""
"G","Lacertidae","Omanosaura","N5709",46.2192555837,"N5808",19.60074171,1,2,""
"G","Colubridae","Omoadiphas","N1237",10.7178355631001,"N1241",6.372490913,1,3,""
"G","Colubridae","Opheodrys","N97",5.67549732840001,"N100",4.869916922,1,2,""
"G","Diploglossidae","Ophiodes","N5446",22.761568692,"N5447",13.118581814,1,5,""
"G","Scincidae","Ophiomorus","N7760",50.005932177,"N7761",33.911182486,1,11,""
"G","Scincidae","Ophioscincus","N7423",22.249973766811,"N7426",21.237408975,1,3,""
"G","Anguidae","Ophisaurus","N5372",37.371942,"N5425",22.2477549066,1,6,""
"G","Lacertidae","Ophisops","N5711",42.7087998129,"N5712",32.697890349,1,8,""
"G","Colubridae","Opisthotropis","N1719",41.141001783,"N1720",39.39450344,1,22,""
"G","Opluridae","Oplurus","N3823",52.384917,"N3856",24.1476,1,6,""
"G","Colubridae","Orthriophis","N270",13.22400867463,"N271",10.49009331,1,4,""
"G","Agamidae","Otocryptis","N4881",13.5092349504,"N4882",13.09755559,1,3,""
"G","Viperidae","Ovophis","N2611",26.4904413004,"N2612",25.13866598,1,6,""
"G","Colubridae","Oxybelis","N83",15.2669167358,"N84",7.369425816,1,4,""
"G","Cyclocoridae","Oxyrhabdium","N2198",34.2625711889,"N2251",14.77921847,1,2,""
"G","Colubridae","Oxyrhopus","N900",10.1779993011001,"N901",8.1824106795,1,14,""
"G","Elapidae","Oxyuranus","N2073",13.1225618958,"N2074",6.134776681,1,3,""
"G","Gekkonidae","Pachydactylus","N9010",46.69721998195,"N9011",43.501662214,1,54,""
"G","Chamaeleonidae","Palleon","N5258",68.6660846914,"N5259",46.62651768,1,2,""
"G","Scincidae","Panaspis","N6807",17.411823558,"N6814",16.882273535,1,8,""
"G","Scincidae","Panopa","N7012",26.9659708845,"N7068",19.40425444,1,2,""
"G","Colubridae","Pantherophis","N296",9.99729906793002,"N297",6.981424676,1,9,""
"G","Scincidae","Papuascincus","N7344",25.231705259411,"N7345",16.036299777,1,3,""
"G","Scincidae","Paracontias","N7844",44.562685038,"N7854",33.7518003,1,12,""
"G","Gekkonidae","Paragehyra","N8981",63.08393278895,"N8982",31.41902029,1,2,""
"G","Agamidae","Paralaudakia","N4678",20.163103201,"N4679",16.535811767,1,8,""
"G","Elapidae","Parasuta","N2126",12.1433179339001,"N2128",9.2343330835,1,6,""
"G","Pareidae","Pareas","N2882",41.16296443,"N2883",37.498331735,1,11,""
"G","Gekkonidae","Paroedura","N8961",65.45307116395,"N8962",46.72379982,1,18,""
"G","Lacertidae","Parvilacerta","N5611",24.6762398806,"N5612",10.35143253,1,2,""
"G","Scincidae","Parvoscincus","N7385",27.232197341911,"N7386",22.508247096,1,24,""
"G","Lacertidae","Pedioplanis","N5692",34.4915978111,"N5696",26.453309105,1,13,""
"G","Gekkonidae","Perochirus","N8935",70.60157209575,"N8936",7.9031981455,1,3,""
"G","Gymnophthalmidae","Petracola","N6060",17.287644802,"N6125",13.89365265,1,3,""
"G","Phrynosomatidae","Petrosaurus","N4503",32.2163932712,"N4609",19.96047445,1,4,""
"G","Colubridae","Phalotris","N995",12.2948746490001,"N1028",8.664001671,1,15,""
"G","Gekkonidae","Phelsuma","N8803",67.23978735285,"N8804",37.811374095,1,52,""
"G","Lacertidae","Philochortus","N5652",28.5862006612,"N5653",26.08781656,1,6,""
"G","Colubridae","Philodryas","N855",19.455267473,"N856",11.0121055341,1,21,""
"G","Colubridae","Philothamnus","N598",13.9333077542,"N601",11.65755181,1,19,""
"G","Colubridae","Phimophis","N941",2.83297552010009,"N942",2.0892630512,1,3,""
"G","Pseudoxyrhophiidae","Phisalixella","N2477",23.105105789,"N2487",12.856559943,1,4,""
"G","Scincidae","Phoboscincus","N6492",9.98870151000003,"N6493",8.511071742,1,2,""
"G","Lacertidae","Phoenicolacerta","N5541",28.4369119939,"N5565",14.439845279,1,4,""
"G","Gymnophthalmidae","Pholidobolus","N6127",9.41799686900004,"N6128",8.1961838868,1,6,""
"G","Agamidae","Phoxophrys","N4773",42.232020005,"N4806",31.8978715437,1,5,""
"G","Agamidae","Phrynocephalus","N4648",37.93891828,"N4649",18.651891681,1,28,""
"G","Phrynosomatidae","Phrynosoma","N4612",25.76863786,"N4613",19.556905616,1,18,""
"G","Phyllodactylidae","Phyllodactylus","N9199",57.146700993,"N9200",42.353043409,1,52,""
"G","Phyllodactylidae","Phyllopezus","N9190",50.024348323,"N9191",35.148969503,1,4,""
"G","Colubridae","Phyllorhynchus","N221",14.5807407099,"N222",6.605225274,1,2,""
"G","Carphodactylidae","Phyllurus","N9705",37.321915035,"N9712",31.201775755,1,9,""
"G","Liolaemidae","Phymaturus","N3537",36.764071049,"N3538",16.4918572967,1,42,""
"G","Scincidae","Pinoyscincus","N7379",30.879346288011,"N7380",11.864088058,1,5,""
"G","Colubridae","Pituophis","N300",6.31994826273004,"N301",4.112995179,1,6,""
"G","Gymnophthalmidae","Placosoma","N6142",16.825457037,"N6148",7.390693436,1,3,""
"G","Colubridae","Plagiopholis","N1601",28.54405934,"N1602",24.076358252,1,5,""
"G","Colubridae","Platyceps","N545",11.5045143811,"N551",8.929138708,1,21,""
"G","Uropeltidae","Platyplectrurus","N2993",9.85475567900002,"N2994",4.01593918,1,2,""
"G","Cordylidae","Platysaurus","N7998",46.77861,"N8049",42.96418537,1,15,""
"G","Uropeltidae","Plectrurus","N2961",31.745660028,"N2964",11.348890201,1,4,""
"G","Scincidae","Plestiodon","N7712",50.403730257,"N7713",30.2492263963,1,47,""
"G","Tropiduridae","Plica","N3949",30.397797901,"N3950",29.2813623883,1,8,""
"G","Colubridae","Pliocercus","N1209",7.54228488310008,"N1210",7.107376236,1,3,""
"G","Lacertidae","Podarcis","N5513",36.892939494,"N5514",14.75409644,1,23,""
"G","Agamidae","Pogona","N5043",23.698665481,"N5044",14.992092497,1,8,""
"G","Atractaspididae","Polemon","N2360",19.25393228244,"N2371",12.1882974063,1,12,""
"G","Polychrotidae","Polychrus","N4030",50.335537,"N4046",24.405699151,1,7,""
"G","Viperidae","Porthidium","N2646",14.2035836716,"N2647",10.279467069,1,9,""
"G","Gymnophthalmidae","Potamites","N6074",14.4892324825001,"N6106",10.79650911,1,9,""
"G","Scincidae","Prasinohaema","N7339",31.396235655411,"N7340",14.682080948,1,5,""
"G","Leiosauridae","Pristidactylus","N3824",21.549034,"N3839",17.527666492,1,10,""
"G","Sphaerodactylidae","Pristurus","N9463",70.739283072,"N9464",49.787194894,1,25,""
"G","Scincidae","Proablepharus","N6658",13.65078335626,"N6659",6.789546115,1,5,""
"G","Gymnophthalmidae","Procellosaurinus","N6238",14.993845112,"N6239",5.445289672,1,2,""
"G","Gymnophthalmidae","Proctoporus","N6062",15.2483390893001,"N6063",10.444667578,1,12,""
"G","Scincidae","Proscelotes","N7785",38.240188613,"N7809",18.805347446,1,3,""
"G","Prosymnidae","Prosymna","N2197",34.838842,"N2252",30.126093476,1,16,""
"G","Viperidae","Protobothrops","N2611",26.4904413004,"N2766",18.441226015,1,14,""
"G","Lacertidae","Psammodromus","N5820",27.4747738,"N5821",20.71356551,1,5,""
"G","Pseudaspididae","Psammodynastes","N1840",30.240033718,"N1841",1.047079876,1,2,""
"G","Agamidae","Psammophilus","N4801",10.938374074,"N4802",3.238302801,1,2,""
"G","Psammophiidae","Psammophis","N2205",23.6369362226,"N2206",18.5591181421,1,34,""
"G","Psammophiidae","Psammophylax","N2241",16.7223650356,"N2242",12.466203569,1,5,""
"G","Colubridae","Pseudalsophis","N1061",10.735124892,"N1062",10.7127495289,1,6,""
"G","Elapidae","Pseudechis","N2047",18.8733328874,"N2054",15.921786387,1,9,""
"G","Scincidae","Pseudemoia","N6648",15.16018321726,"N6649",6.538356356,1,6,""
"G","Lacertidae","Pseuderemias","N5651",30.3306315062,"N5661",25.94195907,1,7,""
"G","Scincidae","Pseudoacontias","N7839",53.00119816,"N7840",41.60232477,1,4,""
"G","Colubridae","Pseudoboa","N927",5.11305483980007,"N936",4.965372339,1,6,""
"G","Lamprophiidae","Pseudoboodon","N2312",28.5789722880001,"N2337",7.439364865,1,4,""
"G","Agamidae","Pseudocalotes","N4834",32.765113914,"N4857",24.256698101,1,18,""
"G","Viperidae","Pseudocerastes","N2831",28.9674590137,"N2868",19.37283658,1,3,""
"G","Agamidae","Pseudocophotis","N4823",9.80720384300002,"N4824",2.253365557,1,2,""
"G","Cordylidae","Pseudocordylus","N8009",28.5096580997,"N8010",18.530030278,1,6,""
"G","Colubridae","Pseudoeryx","N880",8.62720037700009,"N881",6.273473385,1,2,""
"G","Gekkonidae","Pseudogekko","N8627",32.4103205918,"N8628",24.15324424,1,4,""
"G","Sphaerodactylidae","Pseudogonatodes","N9450",65.628686708,"N9451",47.43594162,1,7,""
