genus,family
Discodactylus,Phyllodactylidae
Geckonia,Phyllodactylidae
Wallsaurus,Phyllodactylidae
Platysternon,Platysternidae
Bartlettia,Podocnemididae
Erymnochelys,Podocnemididae
Peltocephalus,Podocnemididae
Podocnemis,Podocnemididae
Polychroides,Polychrotidae
Asthenophis,Prosymnidae
Ligonirostra,Prosymnidae
Pseudoprosymna,Prosymnidae
Temnorhynchus,Prosymnidae
Amphiophis,Psammophiidae
Chorisodon,Psammophiidae
Coelopeltis,Psammophiidae
Dromophis,Psammophiidae
Kladirostratus,Psammophiidae
Mike,Psammophiidae
Phayrea,Psammophiidae
Rhabdodon,Psammophiidae
Rhagerrhis,Psammophiidae
Trimerorhinus,Psammophiidae
Anisodon,Pseudaspididae
Cadnus,Pseudaspididae
Ophirhina,Pseudaspididae
Cyclophis,Pseudoxyrhophiidae
Dakaria,Pseudoxyrhophiidae
Herpetodryas,Pseudoxyrhophiidae
Heterurus,Pseudoxyrhophiidae
Homalocephalus,Pseudoxyrhophiidae
Homalosoma,Pseudoxyrhophiidae
Idiophis,Pseudoxyrhophiidae
Lioheterodon,Pseudoxyrhophiidae
Perinetia,Pseudoxyrhophiidae
Polyodontophis,Pseudoxyrhophiidae
Rhabdotophis,Pseudoxyrhophiidae
Stenophis,Pseudoxyrhophiidae
Wernerodakaria,Pseudoxyrhophiidae
Aclys,Pygopodidae
Alopecosaurus,Pygopodidae
Cryptodelma,Pygopodidae
Ophioseps,Pygopodidae
Pseudodelma,Pygopodidae
Apodora,Pythonidae
Aspidiotes,Pythonidae
Aspidopython,Pythonidae
Broghammerus,Pythonidae
Chondropython,Pythonidae
Heleionomus,Pythonidae
Hypaspistes,Pythonidae
Katrinus,Pythonidae
Montypythonoides,Pythonidae
Nardoa,Pythonidae
Nyctophilopython,Pythonidae
Ablepharis,Scincidae
Acontophiops,Scincidae
Acritoscincus,Scincidae
Allengreerus,Scincidae
Alpinoscincus,Scincidae
Anisoterma,Scincidae
Anotis,Scincidae
Apterygodon,Scincidae
Arenicolascincus,Scincidae
Aspris,Scincidae
Aulacoplax,Scincidae
Austroablepharus,Scincidae
Blepharosteres,Scincidae
Brachydactylus,Scincidae
Brachyseps,Scincidae
Caesoris,Scincidae
Campsodactylus,Scincidae
Carinascincus,Scincidae
Chelomeles,Scincidae
Chiamela,Scincidae
Claireascincus,Scincidae
Coloscincus,Scincidae
Contundo,Scincidae
Cophoscincus,Scincidae
Costinisauria,Scincidae
Cryptoposcincus,Scincidae
Cyclodina,Scincidae
Cyclodus,Scincidae
Davewakeum,Scincidae
Dumerilia,Scincidae
Elania,Scincidae
Emoa,Scincidae
Emoea,Scincidae
Enoplosaurus,Scincidae
Epibator,Scincidae
Eumoia,Scincidae
Euprepes,Scincidae
Eupressis,Scincidae
Eupretes,Scincidae
Eurepis,Scincidae
Evesia,Scincidae
Flexiseps,Scincidae
Gnypetoscincus,Scincidae
Gongylus,Scincidae
Grandidierina,Scincidae
Hagria,Scincidae
Hemipodion,Scincidae
Hemispheriodon,Scincidae
Heremites,Scincidae
Herpetosaura,Scincidae
Herpetoseps,Scincidae
Heteromeles,Scincidae
Heteropus,Scincidae
Hinulia,Scincidae
Hombronia,Scincidae
Homolepida,Scincidae
Hortonia,Scincidae
Kuniesaurus,Scincidae
Lamprosaurus,Scincidae
Lissonota,Scincidae
Lithophilus,Scincidae
Livorimica,Scincidae
Lubuya,Scincidae
Lygosaurus,Scincidae
Lygosomella,Scincidae
Mabouia,Scincidae
Mabouya,Scincidae
Mabuia,Scincidae
Miculia,Scincidae
Minervascincus,Scincidae
Mocoa,Scincidae
Myophila,Scincidae
Neoseps,Scincidae
Nodorha,Scincidae
Norbea,Scincidae
Nubeoscincus,Scincidae
Omolepida,Scincidae
Ornithuroscincus,Scincidae
Palaia,Scincidae
Parachalcides,Scincidae
Paralipinia,Scincidae
Paralygosoma,Scincidae
Phaeoscincus,Scincidae
Phaneropis,Scincidae
Phasmasaurus,Scincidae
Pholeophilus,Scincidae
Plistodon,Scincidae
Podophis,Scincidae
Praeteropus,Scincidae
Rhodona,Scincidae
Riopa,Scincidae
Ronia,Scincidae
Sauroscincus,Scincidae
Scinc,Scincidae
Scincodipus,Scincidae
Sclncus,Scincidae
Senira,Scincidae
Sepomorphus,Scincidae
Seps,Scincidae
Sepsiscus,Scincidae
Siaphos,Scincidae
Siaphus,Scincidae
Silubosaurus,Scincidae
Soridia,Scincidae
Sphenocephalus,Scincidae
Sphenops,Scincidae
Sphenosoma,Scincidae
Subdoluseps,Scincidae
Toenayar,Scincidae
Trachydosaurus,Scincidae
Trachysaurus,Scincidae
Tridactylus,Scincidae
Tropidolepisma,Scincidae
Tropidolopisma,Scincidae
Typhline,Scincidae
Typhloseps,Scincidae
Zeusius,Scincidae
Zygnidopsis,Scincidae
Zygnis,Scincidae
Zygnopsis,Scincidae
Geisopristurus,Sphaerodactylidae
Idiodactylus,Sphaerodactylidae
Lathrogecko,Sphaerodactylidae
Spatalura,Sphaerodactylidae
Sphaeriodactylus,Sphaerodactylidae
Spliacrodactylus,Sphaerodactylidae
Hatteria,Sphenodontidae
Acrantus,Teiidae
Am,Teiidae
Ameiiva,Teiidae
Amiva,Teiidae
Aporomera,Teiidae
Centropyx,Teiidae
Glaucomastix,Teiidae
Laacerta,Teiidae
Monitor,Teiidae
Pholidoscelis,Teiidae
Podinema,Teiidae
Tejovaranus,Teiidae
Tejus,Teiidae
Thorictis,Teiidae
Tiaporus,Teiidae
Verticaria,Teiidae
Agrionemys,Testudinidae
Aldabrachelys,Testudinidae
Astrochelys,Testudinidae
Centrochelys,Testudinidae
Chelonoidis,Testudinidae
Chersina,Testudinidae
Chersine,Testudinidae
Chersinella,Testudinidae
Chersobius,Testudinidae
Cinixys,Testudinidae
Dipsochelys,Testudinidae
Furculachelys,Testudinidae
Geochelone,Testudinidae
Gopherus,Testudinidae
Homopus,Testudinidae
Indotestudo,Testudinidae
Kinixys,Testudinidae
Madakinixys,Testudinidae
Malacochersus,Testudinidae
Manouria,Testudinidae
Peltastes,Testudinidae
Psammobates,Testudinidae
Pseudomopus,Testudinidae
Pyxis,Testudinidae
Pyxoides,Testudinidae
Stigmochelys,Testudinidae
Teleopus,Testudinidae
Testudo,Testudinidae
Testuod,Testudinidae
Xerobates,Testudinidae
Amyda,Trionychidae
Apalone,Trionychidae
Aspidochelys,Trionychidae
Aspidonectes,Trionychidae
Aspilus,Trionychidae
Baikiea,Trionychidae
Ceramopelta,Trionychidae
Chitra,Trionychidae
Cinctisternum,Trionychidae
Coptopelta,Trionychidae
Cryptopus,Trionychidae
Cyclanorbis,Trionychidae
Cyclanosteus,Trionychidae
Cycloderma,Trionychidae
Dogania,Trionychidae
Emyda,Trionychidae
Fordia,Trionychidae
Gomphopelta,Trionychidae
Gymnopus,Trionychidae
Landemania,Trionychidae
Lissemys,Trionychidae
Nilssonia,Trionychidae
Oscaria,Trionychidae
Palea,Trionychidae
Pelochelys,Trionychidae
Pelodiscus,Trionychidae
Platypeltis,Trionychidae
Potamochelys,Trionychidae
Psilognathus,Trionychidae
Rafetus,Trionychidae
Temnognathus,Trionychidae
Tetrathyra,Trionychidae
Tortisternum,Trionychidae
Trionys,Trionychidae
Trionyx,Trionychidae
Tyrse,Trionychidae
Yuen,Trionychidae
Leionotus,Tropidophiidae
Ungalia,Tropidophiidae
Ungualia,Tropidophiidae
Brachysaurus,Tropiduridae
Doryphorus,Tropiduridae
Hyperanodon,Tropiduridae
Hypsibatus,Tropiduridae
Laemopristus,Tropiduridae
Microphractus,Tropiduridae
Ophryoessoides,Tropiduridae
Platynotus,Tropiduridae
Scartiscus,Tropiduridae
Scelotrema,Tropiduridae
Steirolepis,Tropiduridae
Tapinurus,Tropiduridae
Taraguira,Tropiduridae
Trachycyclus,Tropiduridae
Tropidocephalus,Tropiduridae
Uraniscodon,Tropiduridae
Urocentrum,Tropiduridae
Altmantyphlops,Typhlopidae
Antillotyphlops,Typhlopidae
Cubatyphlops,Typhlopidae
Meditoria,Typhlopidae
Onychocephalus,Typhlopidae
Onychophis,Typhlopidae
Ophthalmidion,Typhlopidae
Ophthalmidium,Typhlopidae
Rhamphotyphlops,Typhlopidae
Sundatyphlops,Typhlopidae
Tortrix,Typhlopidae
Tphlops,Typhlopidae
Tyyphiops,Typhlopidae
Dapatnaya,Uropeltidae
Mitylia,Uropeltidae
Mytilia,Uropeltidae
Pseudoplectrurus,Uropeltidae
Pseudo-Typhlops,Uropeltidae
Silybura,Uropeltidae
Wallia,Uropeltidae
Odatria,Varanidae
Pantherosaurus,Varanidae
Psammosaurus,Varanidae
Tup,Varanidae
Uaranus,Varanidae
Acridophaga,Viperidae
Ancistrodon,Viperidae
Atropophis,Viperidae
Atropos,Viperidae
Bothriopsis,Viperidae
Bothrophis,Viperidae
Botrops,Viperidae
Caudisona,Viperidae
Cenchris,Viperidae
Ceratrimeresurus,Viperidae
Chersea,Viperidae
Clotho,Viperidae
Cobra,Viperidae
Cophias,Viperidae
Craspedocephalus,Viperidae
Crotalinus,Viperidae
Crotalophorus,Viperidae
Cryptelytrops,Viperidae
Dinodipsas,Viperidae
Distichurus,Viperidae
Echidna,Viperidae
Halys,Viperidae
Heterophis,Viperidae
Magaera,Viperidae
Megaera,Viperidae
Metlapilcoatlus,Viperidae
Parias,Viperidae
Poecilostolus,Viperidae
Popeia,Viperidae
Rhinocerophis,Viperidae
Scythale,Viperidae
Sepedon,Viperidae
Sinovipera,Viperidae
Thamnocenchris,Viperidae
Thanatophis,Viperidae
Thanatos,Viperidae
Toxicoa,Viperidae
Triceratolepidophis,Viperidae
Trimesurus,Viperidae
Urosophus,Viperidae
Akleistops,Xantusiidae
Gaigeia,Xantusiidae
Lepidophynia,Xantusiidae
Poriodogaster,Xantusiidae
Achalinopsis,Xenodermidae
Ophielaps,Xenodermidae
Stoliczkaia,Xenodermidae
Cryptophidion,Xenopeltidae
Cubina,Xenosauridae
Angolosaurus,Gerrhosauridae
Caimanops,Agamidae
Emydoidea,Emydidae
Flaviemys,Chelidae
Incongruelaps,Elapidae
Mictopholis,Agamidae
Parotosaurus,Scincidae
Psilosemys,Emydidae
Wilburemys,Emydidae
